,index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,chi-fam,occyp_type_le,house_type_le,family_type_le,income_type_le,edu_type_le,Age,career_year,career_start_age,card_count,credit_change_count
8085,6893,1,0,1,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,17686,8756,0,0,0,Core staff,3.0,2.0,1.0,-2.0,3,1,1,4,0,48,24.0,24.0,2,1
8086,6922,1,1,1,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,19949,0,0,0,0,NaN,2.0,2.0,1.0,-2.0,12,1,1,1,0,54,0.0,54.0,5,1
8087,5692,0,1,1,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,8696,1070,0,0,1,Drivers,3.0,2.0,1.0,-2.0,4,1,1,4,0,23,3.0,20.0,4,2
8088,6941,1,0,1,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,8147,431,0,0,0,NaN,1.0,2.0,1.0,-1.0,12,1,3,0,0,22,2.0,20.0,1,1
8089,6948,0,0,1,1,175500.0,Working,Secondary / secondary special,Married,Rented apartment,10917,377,0,0,0,Sales staff,3.0,2.0,1.0,-2.0,15,4,1,4,0,29,2.0,27.0,2,2
8090,1101,1,1,0,0,171000.0,Commercial associate,Higher education,Single / not married,House / apartment,9937,129,1,1,0,Sales staff,1.0,2.0,1.0,-1.0,15,1,3,0,2,27,1.0,26.0,1,1
8091,25082,1,0,1,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,19252,2057,0,0,0,Sales staff,1.0,2.0,1.0,-1.0,15,1,4,4,0,52,6.0,46.0,5,2
8092,5613,0,0,1,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14213,587,0,0,1,Laborers,2.0,2.0,1.0,-2.0,8,1,1,0,0,38,2.0,36.0,1,1
8093,7012,1,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,13741,5221,0,0,0,Laborers,3.0,2.0,1.0,-2.0,8,1,1,4,0,37,15.0,22.0,7,2
8094,7017,1,0,1,0,103500.0,Working,Incomplete higher,Married,House / apartment,11855,4583,0,0,0,Laborers,2.0,2.0,1.0,-2.0,8,1,1,4,1,32,13.0,19.0,10,2
8095,16543,0,0,1,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,15059,1069,0,0,0,Low-skill Laborers,1.0,2.0,1.0,-1.0,9,1,2,4,0,41,3.0,38.0,1,1
8096,22419,0,0,1,1,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,14785,3018,1,1,0,Laborers,3.0,2.0,1.0,-2.0,8,1,0,0,0,40,9.0,31.0,7,2
8097,16533,0,0,0,0,270000.0,Working,Higher education,Married,House / apartment,10734,2511,0,1,0,NaN,2.0,2.0,1.0,-2.0,12,1,1,4,2,29,7.0,22.0,3,2
8098,16525,1,0,1,2,67500.0,State servant,Incomplete higher,Married,With parents,13259,213,0,0,0,Core staff,4.0,2.0,1.0,-2.0,3,5,1,2,1,36,1.0,35.0,2,2
8099,5615,1,0,0,0,54000.0,Pensioner,Secondary / secondary special,Married,House / apartment,20106,0,0,1,0,NaN,2.0,2.0,1.0,-2.0,12,1,1,1,0,55,0.0,55.0,1,1
8100,15500,0,0,0,0,225000.0,Commercial associate,Higher education,Married,With parents,13021,5082,1,0,0,Managers,2.0,2.0,1.0,-2.0,10,5,1,0,2,35,14.0,21.0,7,3
8101,22618,1,1,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,14060,7364,1,0,0,Cooking staff,2.0,2.0,1.0,-2.0,2,1,1,4,0,38,21.0,17.0,7,2
8102,4342,1,1,1,0,225000.0,Working,Higher education,Married,House / apartment,16393,2959,1,1,0,Accountants,2.0,2.0,1.0,-2.0,0,1,1,4,2,44,9.0,35.0,3,1
8103,14906,1,0,1,0,202500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,23341,5437,0,0,0,Medicine staff,1.0,2.0,0.0,-1.0,11,1,3,2,0,63,15.0,48.0,6,2
8104,9290,0,1,1,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,8326,857,0,0,0,Drivers,1.0,2.0,1.0,-1.0,4,5,3,4,0,22,3.0,19.0,1,1
8105,3997,1,0,1,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,21579,0,0,0,0,NaN,2.0,2.0,1.0,-2.0,12,1,1,1,0,59,0.0,59.0,6,2
8106,14877,0,0,0,1,139500.0,Working,Secondary / secondary special,Married,Rented apartment,8682,869,1,0,0,High skill tech staff,3.0,2.0,1.0,-2.0,6,4,1,4,0,23,3.0,20.0,2,2
8107,1764,1,1,1,0,675000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14480,3718,0,1,0,NaN,2.0,2.0,0.0,-2.0,12,1,1,0,0,39,11.0,28.0,1,1
8108,9902,1,0,1,1,720000.0,Commercial associate,Higher education,Married,House / apartment,16722,2223,0,0,1,Managers,3.0,2.0,1.0,-2.0,10,1,1,0,2,45,7.0,38.0,2,2
8109,9393,0,1,0,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17455,1321,0,0,0,Drivers,2.0,2.0,1.0,-2.0,4,1,1,0,0,47,4.0,43.0,2,1
8110,20790,1,0,1,0,121500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,18513,8163,0,0,0,High skill tech staff,2.0,2.0,1.0,-2.0,6,1,0,4,0,50,23.0,27.0,5,2
8111,14817,1,0,1,1,135000.0,Working,Academic degree,Civil marriage,House / apartment,17489,7557,0,1,0,NaN,3.0,2.0,1.0,-2.0,12,1,0,4,2,47,21.0,26.0,3,2
8112,22809,1,0,1,1,216000.0,Working,Higher education,Single / not married,House / apartment,10512,1782,0,1,0,Core staff,2.0,2.0,1.0,-1.0,3,1,3,4,2,28,5.0,23.0,12,2
8113,9871,0,0,1,0,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,8887,170,1,1,0,Managers,2.0,2.0,1.0,-2.0,10,1,0,4,0,24,1.0,23.0,1,1
8114,14959,1,0,1,0,180000.0,Working,Higher education,Widow,House / apartment,23035,2134,0,0,0,Secretaries,1.0,2.0,1.0,-1.0,16,1,4,4,2,63,6.0,57.0,8,3
8115,1831,1,1,1,2,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,9868,583,0,0,0,Sales staff,4.0,2.0,1.0,-2.0,15,1,1,0,0,27,2.0,25.0,3,2
8116,9235,0,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,17032,7838,0,0,1,Laborers,2.0,2.0,1.0,-2.0,8,1,1,4,0,46,22.0,24.0,9,3
8117,20085,1,0,1,2,216000.0,Commercial associate,Secondary / secondary special,Married,With parents,12846,2207,0,1,0,NaN,4.0,2.0,1.0,-2.0,12,5,1,0,0,35,7.0,28.0,1,1
8118,20088,1,1,0,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,19219,988,0,0,0,Sales staff,2.0,2.0,1.0,-2.0,15,1,1,4,0,52,3.0,49.0,1,1
8119,24044,0,1,0,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,20481,4084,0,0,0,Drivers,2.0,2.0,1.0,-2.0,4,1,1,4,0,56,12.0,44.0,4,2
8120,14961,0,1,1,1,427500.0,Working,Secondary / secondary special,Married,House / apartment,11892,2543,0,1,0,Drivers,3.0,2.0,1.0,-2.0,4,1,1,4,0,32,7.0,25.0,2,1
8121,4382,1,0,1,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,15292,3323,0,0,0,Laborers,1.0,2.0,1.0,-1.0,8,1,4,4,0,41,10.0,31.0,1,1
8122,4383,1,0,1,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,21916,0,0,1,0,NaN,2.0,2.0,0.0,-2.0,12,1,1,1,0,60,0.0,60.0,7,3
8123,15008,1,1,0,1,67500.0,State servant,Secondary / secondary special,Married,House / apartment,15151,1162,0,0,0,Core staff,3.0,2.0,1.0,-2.0,3,1,1,2,0,41,4.0,37.0,5,2
8124,18555,1,0,1,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,23255,0,0,0,0,NaN,2.0,2.0,1.0,-2.0,12,1,0,1,0,63,0.0,63.0,4,2
8125,15036,1,0,0,2,90000.0,State servant,Higher education,Married,Office apartment,12532,127,0,0,0,Managers,4.0,2.0,1.0,-2.0,10,3,1,2,2,34,1.0,33.0,3,2
8126,25494,1,1,0,2,315000.0,Working,Higher education,Married,House / apartment,13793,2653,1,1,0,Managers,4.0,2.0,0.0,-2.0,10,1,1,4,2,37,8.0,29.0,5,2
8127,18631,0,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,15688,731,0,0,0,Drivers,2.0,2.0,1.0,-2.0,4,1,1,4,0,42,3.0,39.0,2,1
8128,18834,1,0,1,0,225000.0,Working,Higher education,Married,House / apartment,16202,2939,1,1,0,Managers,2.0,2.0,1.0,-2.0,10,1,1,4,2,44,9.0,35.0,12,2
8129,14524,0,0,0,0,180000.0,Working,Secondary / secondary special,Separated,Municipal apartment,17470,8298,0,0,0,Laborers,1.0,2.0,1.0,-1.0,8,2,2,4,0,47,23.0,24.0,3,1
8130,24080,0,1,0,0,157500.0,Commercial associate,Higher education,Married,House / apartment,9579,835,0,0,0,Laborers,2.0,2.0,0.0,-2.0,8,1,1,0,2,26,3.0,23.0,6,3
8131,4101,1,1,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,15761,3173,0,0,0,Laborers,4.0,2.0,1.0,-2.0,8,1,1,4,0,43,9.0,34.0,11,3
8132,4103,0,1,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,22044,0,0,0,0,NaN,2.0,2.0,1.0,-2.0,12,1,1,1,0,60,0.0,60.0,1,1
8133,9689,1,0,0,0,99000.0,Working,Higher education,Married,House / apartment,14661,5521,0,0,0,NaN,2.0,2.0,1.0,-2.0,12,1,1,4,2,40,16.0,24.0,16,2
8134,586,1,0,0,2,121500.0,Working,Higher education,Married,House / apartment,11697,614,0,0,0,HR staff,4.0,2.0,0.0,-2.0,5,1,1,4,2,32,2.0,30.0,4,2
8135,18830,0,0,0,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,15853,298,0,1,0,Laborers,1.0,2.0,1.0,-1.0,8,2,3,0,0,43,1.0,42.0,2,2
8136,9655,1,0,0,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,15692,9136,1,1,0,NaN,3.0,2.0,1.0,-2.0,12,1,1,4,0,42,26.0,16.0,3,3
8137,20932,0,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,16285,1184,0,0,0,Laborers,2.0,2.0,1.0,-2.0,8,1,1,4,0,44,4.0,40.0,5,3
8138,25449,1,0,1,1,198000.0,Pensioner,Secondary / secondary special,Married,House / apartment,18490,0,0,0,0,NaN,3.0,2.0,1.0,-2.0,12,1,1,1,0,50,0.0,50.0,1,1
8139,21916,0,1,0,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,18484,461,0,1,0,Drivers,2.0,2.0,0.0,-2.0,4,1,1,4,0,50,2.0,48.0,6,3
8140,590,0,1,1,2,265500.0,Working,Higher education,Married,House / apartment,11630,1904,0,0,0,Laborers,4.0,2.0,1.0,-2.0,8,1,1,4,2,31,6.0,25.0,7,2
8141,25421,1,1,1,0,225000.0,Working,Higher education,Married,House / apartment,12322,3717,0,0,0,Core staff,2.0,2.0,1.0,-2.0,3,1,1,4,2,33,11.0,22.0,20,3
8142,14631,1,1,1,2,94500.0,Working,Secondary / secondary special,Married,House / apartment,12628,3487,0,0,0,Cooking staff,4.0,2.0,1.0,-2.0,2,1,1,4,0,34,10.0,24.0,1,1
8143,14635,0,0,0,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,10257,523,0,0,0,Drivers,3.0,2.0,1.0,-2.0,4,1,1,4,0,28,2.0,26.0,3,2
8144,4055,1,1,1,1,360000.0,Working,Higher education,Married,House / apartment,11619,2475,0,0,0,NaN,3.0,2.0,1.0,-2.0,12,1,1,4,2,31,7.0,24.0,10,1
8145,18685,0,1,1,0,90000.0,Working,Incomplete higher,Married,House / apartment,18992,3243,0,1,0,Drivers,2.0,2.0,0.0,-2.0,4,1,1,4,1,52,9.0,43.0,6,2
8146,25437,0,1,1,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17850,2014,0,1,0,Cooking staff,2.0,2.0,1.0,-2.0,2,1,1,0,0,48,6.0,42.0,5,2
8147,18664,1,0,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,15839,1525,1,1,0,Sales staff,2.0,2.0,0.0,-2.0,15,1,1,4,0,43,5.0,38.0,12,3
8148,4022,0,1,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19008,3607,0,0,0,Managers,2.0,2.0,1.0,-2.0,10,1,1,0,0,52,10.0,42.0,5,2
8149,14480,1,0,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,18465,5336,0,0,0,Laborers,2.0,2.0,0.0,-2.0,8,1,1,4,0,50,15.0,35.0,6,3
8150,9838,0,1,1,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,9220,1473,0,0,0,Core staff,1.0,2.0,1.0,-1.0,3,1,3,0,2,25,5.0,20.0,8,1
8151,9502,1,0,1,1,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,14934,1350,0,1,0,Sales staff,3.0,2.0,1.0,-2.0,15,1,0,0,0,40,4.0,36.0,4,1
8152,610,1,0,1,1,126000.0,Working,Higher education,Married,House / apartment,12662,1359,1,1,1,Sales staff,3.0,2.0,1.0,-2.0,15,1,1,4,2,34,4.0,30.0,3,2
8153,6109,1,0,1,0,135000.0,Working,Higher education,Single / not married,House / apartment,9100,1133,0,0,0,Managers,1.0,2.0,1.0,-1.0,10,1,3,4,2,24,4.0,20.0,11,1
8154,14802,1,0,0,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,16306,4904,1,1,0,Laborers,2.0,2.0,0.0,-2.0,8,1,0,0,0,44,14.0,30.0,5,2
8155,24210,0,1,1,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,9343,1457,0,0,0,Waiters/barmen staff,1.0,2.0,1.0,-1.0,18,1,3,0,0,25,4.0,21.0,4,2
8156,9194,1,0,0,0,135000.0,Working,Incomplete higher,Married,House / apartment,10649,2004,0,1,0,Accountants,2.0,2.0,1.0,-2.0,0,1,1,4,1,29,6.0,23.0,1,1
8157,3880,1,1,1,0,112500.0,Commercial associate,Higher education,Married,With parents,12630,5145,0,0,0,Accountants,2.0,2.0,0.0,-2.0,0,5,1,0,2,34,15.0,19.0,5,3
8158,8783,1,0,0,0,90000.0,Working,Higher education,Married,House / apartment,11388,4167,0,0,0,High skill tech staff,2.0,2.0,1.0,-2.0,6,1,1,4,2,31,12.0,19.0,3,1
8159,9151,1,0,1,0,270000.0,Working,Higher education,Single / not married,House / apartment,16668,377,0,0,0,Sales staff,1.0,2.0,1.0,-1.0,15,1,3,4,2,45,2.0,43.0,7,3
8160,4647,1,0,1,2,157500.0,Commercial associate,Higher education,Married,House / apartment,12135,1216,0,0,0,High skill tech staff,4.0,2.0,1.0,-2.0,6,1,1,0,2,33,4.0,29.0,12,3
8161,8733,1,1,1,1,270000.0,Working,Higher education,Married,House / apartment,10416,3661,0,0,0,Laborers,3.0,2.0,1.0,-2.0,8,1,1,4,2,28,11.0,17.0,1,1
8162,18353,1,1,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,14000,2387,0,0,0,Sales staff,2.0,2.0,1.0,-2.0,15,1,1,4,0,38,7.0,31.0,6,2
8163,15381,1,0,1,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,23410,0,0,0,0,NaN,2.0,2.0,1.0,-2.0,12,1,1,1,0,64,0.0,64.0,1,1
8164,767,1,0,1,0,121500.0,Working,Secondary / secondary special,Widow,House / apartment,17432,2417,1,1,0,NaN,1.0,2.0,1.0,-1.0,12,1,4,4,0,47,7.0,40.0,9,1
8165,15400,0,1,1,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,11728,3199,0,0,0,High skill tech staff,2.0,2.0,1.0,-2.0,6,1,1,4,0,32,9.0,23.0,3,2
8166,18298,1,0,0,0,135000.0,State servant,Higher education,Married,House / apartment,12490,1191,1,1,0,Core staff,2.0,2.0,0.0,-2.0,3,1,1,2,2,34,4.0,30.0,2,1
8167,1860,0,1,1,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12250,857,0,0,0,Laborers,3.0,2.0,1.0,-2.0,8,1,1,0,0,33,3.0,30.0,3,2
8168,20794,0,0,0,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,20154,5706,1,0,0,Drivers,2.0,2.0,1.0,-2.0,4,1,1,0,0,55,16.0,39.0,4,2
8169,20941,1,0,1,1,243000.0,State servant,Higher education,Separated,House / apartment,16910,379,0,0,0,Managers,2.0,2.0,1.0,-1.0,10,1,2,2,2,46,2.0,44.0,1,1
8170,18241,1,1,0,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10108,431,0,0,0,Managers,3.0,2.0,1.0,-2.0,10,1,1,0,0,27,2.0,25.0,2,2
8171,790,0,0,0,1,157500.0,Working,Higher education,Separated,With parents,10862,1160,1,1,0,Laborers,2.0,2.0,1.0,-1.0,8,5,2,4,2,29,4.0,25.0,7,2
8172,14360,0,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,14071,3806,1,0,0,Laborers,2.0,2.0,1.0,-2.0,8,1,1,4,0,38,11.0,27.0,9,2
8173,25513,0,1,1,0,225000.0,Working,Higher education,Single / not married,House / apartment,13415,2147,0,0,0,Laborers,1.0,2.0,0.0,-1.0,8,1,3,4,2,36,6.0,30.0,1,1
8174,25311,1,0,1,0,153000.0,Commercial associate,Incomplete higher,Married,House / apartment,9363,1056,0,0,1,NaN,2.0,2.0,1.0,-2.0,12,1,1,0,1,25,3.0,22.0,5,2
8175,8606,1,0,1,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,23488,5150,0,1,0,Cleaning staff,2.0,2.0,1.0,-2.0,1,1,1,4,0,64,15.0,49.0,2,1
8176,18203,1,0,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,12237,2298,0,0,0,Sales staff,2.0,2.0,1.0,-2.0,15,1,1,4,0,33,7.0,26.0,1,1
8177,4794,1,0,1,0,166500.0,Pensioner,Secondary / secondary special,Married,House / apartment,22578,0,0,0,0,NaN,2.0,2.0,1.0,-2.0,12,1,1,1,0,61,0.0,61.0,2,2
8178,4797,1,1,1,0,29250.0,Pensioner,Secondary / secondary special,Married,House / apartment,20086,0,0,0,0,NaN,2.0,2.0,1.0,-2.0,12,1,1,1,0,55,0.0,55.0,5,2
8179,18129,0,1,0,0,112500.0,Working,Secondary / secondary special,Civil marriage,With parents,8466,483,1,0,0,Core staff,2.0,2.0,1.0,-2.0,3,5,0,4,0,23,2.0,21.0,3,1
8180,20963,1,1,1,0,157500.0,Working,Secondary / secondary special,Widow,House / apartment,15584,1611,0,0,0,Sales staff,1.0,2.0,1.0,-1.0,15,1,4,4,0,42,5.0,37.0,2,2
8181,4636,1,1,1,0,225000.0,Commercial associate,Higher education,Married,House / apartment,17235,417,0,0,0,Laborers,2.0,2.0,1.0,-2.0,8,1,1,0,2,47,2.0,45.0,2,2
8182,575,1,0,0,0,216000.0,Pensioner,Secondary / secondary special,Married,House / apartment,22867,0,0,0,0,NaN,2.0,2.0,1.0,-2.0,12,1,1,1,0,62,0.0,62.0,15,2
8183,18878,1,1,0,0,216000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14775,4327,1,0,0,Medicine staff,2.0,2.0,1.0,-2.0,11,1,1,0,0,40,12.0,28.0,11,3
8184,9093,0,0,1,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,13649,412,0,0,0,NaN,3.0,2.0,1.0,-2.0,12,1,1,4,0,37,2.0,35.0,2,1
8185,8999,1,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,18770,124,0,0,0,Laborers,2.0,2.0,0.0,-2.0,8,1,1,4,0,51,1.0,50.0,2,2
8186,8810,0,0,0,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,21388,1830,0,0,0,Security staff,2.0,2.0,1.0,-2.0,17,1,1,4,0,58,6.0,52.0,5,2
8187,9018,1,0,0,1,67500.0,Working,Higher education,Single / not married,House / apartment,9094,127,0,0,1,Sales staff,2.0,2.0,1.0,-1.0,15,1,3,4,2,24,1.0,23.0,1,1
8188,671,1,0,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,15036,3339,0,0,0,NaN,1.0,2.0,1.0,-1.0,12,1,3,4,0,41,10.0,31.0,6,2
8189,14442,0,1,1,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,8737,369,0,0,1,Sales staff,1.0,2.0,1.0,-1.0,15,1,3,0,0,23,2.0,21.0,2,2
8190,9079,1,0,1,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17441,1222,0,1,0,Cooking staff,2.0,2.0,0.0,-2.0,2,1,1,0,0,47,4.0,43.0,1,1
8191,4527,1,0,1,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,15725,3131,0,0,0,Managers,3.0,2.0,1.0,-2.0,10,1,1,4,0,43,9.0,34.0,3,2
8192,15257,0,1,0,2,178200.0,Working,Higher education,Married,House / apartment,11291,1589,0,1,0,Core staff,4.0,2.0,1.0,-2.0,3,1,1,4,2,30,5.0,25.0,2,1
8193,20864,1,0,0,0,99000.0,Working,Higher education,Single / not married,House / apartment,9135,765,1,1,0,Core staff,1.0,2.0,1.0,-1.0,3,1,3,4,2,25,3.0,22.0,1,1
8194,9130,1,0,1,0,76500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,20382,0,0,0,0,NaN,2.0,2.0,1.0,-2.0,12,2,1,1,0,55,0.0,55.0,6,2
8195,9139,1,1,1,3,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,9749,1356,1,0,0,Cleaning staff,5.0,2.0,1.0,-2.0,1,1,0,4,0,26,4.0,22.0,3,1
8196,18521,1,0,0,0,74250.0,State servant,Secondary / secondary special,Married,House / apartment,19931,3141,1,0,0,Core staff,2.0,2.0,1.0,-2.0,3,1,1,2,0,54,9.0,45.0,6,2
8197,22924,0,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,12644,2811,0,0,0,Laborers,2.0,2.0,1.0,-2.0,8,1,1,4,0,34,8.0,26.0,6,1
8198,15183,1,1,0,1,90000.0,Working,Incomplete higher,Married,Rented apartment,12383,3480,0,0,0,Laborers,3.0,2.0,1.0,-2.0,8,4,1,4,1,33,10.0,23.0,3,1
8199,24283,0,1,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,24247,377,0,1,0,Security staff,2.0,2.0,1.0,-2.0,17,1,1,0,0,66,2.0,64.0,1,1
8200,15271,0,1,0,1,135000.0,Working,Higher education,Married,House / apartment,12782,1078,0,0,0,Laborers,3.0,2.0,1.0,-2.0,8,1,1,4,2,35,3.0,32.0,4,2
8201,18875,1,0,1,0,76500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,20145,11907,1,1,0,Sales staff,1.0,2.0,1.0,-1.0,15,1,4,0,0,55,33.0,22.0,5,2
8202,8860,1,0,1,2,189000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,13788,351,0,1,0,NaN,4.0,2.0,1.0,-2.0,12,1,0,4,0,37,1.0,36.0,5,2
8203,26105,1,0,1,0,202500.0,Commercial associate,Higher education,Married,House / apartment,9663,218,0,0,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,0,2,26,1.0,25.0,4,2
8204,26101,1,0,1,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,18561,3565,1,1,0,NaN,1.0,1.0,1.0,-1.0,12,1,2,4,0,50,10.0,40.0,5,2
8205,20474,1,0,1,2,72000.0,Working,Secondary / secondary special,Married,House / apartment,15368,5496,1,1,0,Medicine staff,4.0,1.0,1.0,-2.0,11,1,1,4,0,42,16.0,26.0,3,2
8206,428,0,0,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,21312,10050,0,1,0,Laborers,4.0,1.0,0.0,-2.0,8,1,1,4,0,58,28.0,30.0,2,2
8207,1240,0,1,1,1,180000.0,Working,Higher education,Married,House / apartment,8362,352,0,0,0,Drivers,3.0,1.0,1.0,-2.0,4,1,1,4,2,22,1.0,21.0,1,1
8208,20055,1,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,10498,2418,1,1,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,4,0,28,7.0,21.0,3,1
8209,542,1,0,0,0,157500.0,Working,Higher education,Single / not married,House / apartment,12870,515,0,0,1,Sales staff,1.0,1.0,1.0,-1.0,15,1,3,4,2,35,2.0,33.0,2,2
8210,1170,0,0,1,0,180000.0,State servant,Higher education,Married,House / apartment,24204,2462,0,0,0,Private service staff,2.0,1.0,1.0,-2.0,13,1,1,2,2,66,7.0,59.0,5,1
8211,443,1,1,1,1,315000.0,Working,Incomplete higher,Single / not married,House / apartment,11725,2044,0,0,0,Core staff,2.0,1.0,0.0,-1.0,3,1,3,4,1,32,6.0,26.0,7,2
8212,25898,1,0,1,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,12534,181,0,0,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,4,0,34,1.0,33.0,1,1
8213,20027,1,0,0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,18029,3902,1,0,0,Security staff,2.0,1.0,1.0,-2.0,17,1,1,4,0,49,11.0,38.0,5,2
8214,2244,0,1,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,23287,0,0,0,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,1,0,63,0.0,63.0,7,2
8215,1159,1,0,0,0,135000.0,Working,Higher education,Married,House / apartment,15570,1619,0,1,0,Sales staff,2.0,1.0,1.0,-2.0,15,1,1,4,2,42,5.0,37.0,2,2
8216,502,0,0,1,0,108000.0,Pensioner,Secondary / secondary special,Married,House / apartment,24365,0,0,0,0,NaN,2.0,1.0,1.0,-2.0,12,1,1,1,0,66,0.0,66.0,2,2
8217,445,1,1,0,1,67500.0,State servant,Higher education,Married,House / apartment,13876,5370,1,0,0,High skill tech staff,3.0,1.0,1.0,-2.0,6,1,1,2,2,38,15.0,23.0,8,2
8218,1274,1,0,0,0,130500.0,Working,Secondary / secondary special,Married,With parents,8419,1323,0,0,0,Core staff,2.0,1.0,1.0,-2.0,3,5,1,4,0,23,4.0,19.0,1,1
8219,26308,0,1,1,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,10796,2531,1,0,0,Laborers,4.0,1.0,1.0,-2.0,8,1,1,4,0,29,7.0,22.0,9,2
8220,1160,1,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11088,1447,0,1,0,Cooking staff,2.0,1.0,1.0,-2.0,2,1,1,0,0,30,4.0,26.0,9,2
8221,2090,1,0,1,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14584,5770,0,0,0,High skill tech staff,3.0,1.0,1.0,-2.0,6,1,1,0,0,39,16.0,23.0,2,2
8222,20306,1,0,1,0,121500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17960,1789,0,0,0,Sales staff,2.0,1.0,1.0,-2.0,15,1,1,0,0,49,5.0,44.0,2,1
8223,19954,0,0,0,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,20692,0,0,1,0,NaN,2.0,1.0,0.0,-2.0,12,1,1,1,0,56,0.0,56.0,2,2
